year,population,country,species,flag
2014,10066,Eswatini,Equidae,woah001
2014,433537,Eswatini,Goats,woah001
2014,15849,Eswatini,Sheep,woah001
2014,39249,Eswatini,Swine,woah001
2014,630775,Syrian Arab Republic,Bees,woah001
2014,25401000,Syrian Arab Republic,Birds,woah001
2014,7717,Syrian Arab Republic,Buffaloes,woah001
2014,50202,Syrian Arab Republic,Camelidae,woah001
2014,1108473,Syrian Arab Republic,Cattle,woah001
2014,125000,Syrian Arab Republic,Equidae,woah001
2014,2292747,Syrian Arab Republic,Goats,woah001
2014,141502,Syrian Arab Republic,Rabbits,woah001
2014,15510918,Syrian Arab Republic,Sheep,woah001
2014,48000000,Chad,Birds,woah001
2014,1620891,Chad,Camelidae,woah001
2014,8353177,Chad,Cattle,woah001
2014,455692,Chad,Equidae,woah001
2014,7403917,Chad,Goats,woah001
2014,3375808,Chad,Sheep,woah001
2014,127317,Chad,Swine,woah001
2014,17897254,Togo,Birds,woah001
2014,428772,Togo,Cattle,woah001
2014,2946395,Togo,Goats,woah001
2014,1249417,Togo,Sheep,woah001
2014,983156,Togo,Swine,woah001
2014,417230045,Thailand,Birds,woah001
2014,840064,Thailand,Buffaloes,woah001
2014,78,Thailand,Camelidae,woah001
2014,4312408,Thailand,Cattle,woah001
2014,2848,Thailand,Cervidae,woah001
2014,8319150,Thailand,Dogs,woah001
2014,8871,Thailand,Equidae,woah001
2014,468377,Thailand,Goats,woah001
2014,43901,Thailand,Sheep,woah001
2014,9504920,Thailand,Swine,woah001
2014,15636200,Turkmenistan,Birds,woah001
2014,121200,Turkmenistan,Camelidae,woah001
2014,2180000,Turkmenistan,Cattle,woah001
2014,24200,Turkmenistan,Equidae,woah001
2014,0,Turkmenistan,Hares / rabbits,woah001
2014,16398000,Turkmenistan,Sheep / goats,woah001
2014,0,Turkmenistan,Sheep,woah001
2014,8000,Turkmenistan,Swine,woah001
2014,0,Tonga,Bees,woah001
2014,17783,Tonga,Birds,woah001
2014,0,Tonga,Buffaloes,woah001
2014,0,Tonga,Camelidae,woah001
2014,10354,Tonga,Cattle,woah001
2014,0,Tonga,Cervidae,woah001
2014,0,Tonga,Dogs,woah001
2014,3255,Tonga,Equidae,woah001
2014,2741,Tonga,Goats,woah001
2014,495,Trinidad and Tobago,Bees,woah001
2014,5740783,Trinidad and Tobago,Birds,woah001
2014,6000,Trinidad and Tobago,Buffaloes,woah001
2014,16810,Trinidad and Tobago,Cattle,woah001
2014,10000,Trinidad and Tobago,Goats,woah001
2014,15000,Trinidad and Tobago,Sheep,woah001
2014,6000,Trinidad and Tobago,Swine,woah001
2014,329500,Tunisia,Bees,woah001
2014,120412250,Tunisia,Birds,woah001
2014,65,Tunisia,Buffaloes,woah001
2014,80000,Tunisia,Camelidae,woah001
2014,671150,Tunisia,Cattle,woah001
2014,550600,Tunisia,Dogs,woah001
2014,187805,Tunisia,Equidae,woah001
2014,1248180,Tunisia,Goats,woah001
2014,96133,Tunisia,Hares / rabbits,woah001
2014,0,Tunisia,Sheep / goats,woah001
2014,6805680,Tunisia,Sheep,woah001
2014,2000,Tunisia,Swine,woah001
2014,7060973,Turkey,Bees,woah001
2014,298029734,Turkey,Birds,woah001
2014,121826,Turkey,Buffaloes,woah001
2014,1142,Turkey,Camelidae,woah001
2014,353718,Turkey,Cats,woah001
2014,14122847,Turkey,Cattle,woah001
2014,763452,Turkey,Dogs,woah001
2014,343397,Turkey,Equidae,woah001
2014,10347159,Turkey,Goats,woah001
2014,0,Turkey,Sheep / goats,woah001
2014,31115190,Turkey,Sheep,woah001
2014,1235,Turkey,Swine,woah001
2014,110526,"Chinese Taipai / Taiwan, Province of China",Bees,woah001
2014,108221454,"Chinese Taipai / Taiwan, Province of China",Birds,woah001
2014,2437,"Chinese Taipai / Taiwan, Province of China",Buffaloes,woah001
2014,578993,"Chinese Taipai / Taiwan, Province of China",Cats,woah001
2014,143302,"Chinese Taipai / Taiwan, Province of China",Cattle,woah001
2014,21210,"Chinese Taipai / Taiwan, Province of China",Cervidae,woah001
2014,1741602,"Chinese Taipai / Taiwan, Province of China",Dogs,woah001
2014,1123,"Chinese Taipai / Taiwan, Province of China",Equidae,woah001
2014,8757,"Chinese Taipai / Taiwan, Province of China",Hares / rabbits,woah001
2014,157778,"Chinese Taipai / Taiwan, Province of China",Sheep / goats,woah001
2014,5545010,"Chinese Taipai / Taiwan, Province of China",Swine,woah001
2014,60000000,United Republic of Tanzania,Birds,woah001
2014,22800000,United Republic of Tanzania,Cattle,woah001
2014,15600000,United Republic of Tanzania,Goats,woah001
2014,7000000,United Republic of Tanzania,Sheep,woah001
2014,2010000,United Republic of Tanzania,Swine,woah001
2014,42977423,Uganda,Birds,woah001
2014,14031335,Uganda,Cattle,woah001
2014,15311510,Uganda,Goats,woah001
2014,4197965,Uganda,Sheep,woah001
2014,4256765,Uganda,Swine,woah001
2014,1323290,Ukraine,Bees,woah001
2014,218389400,Ukraine,Birds,woah001
2014,0,Ukraine,Buffaloes,woah001
2014,0,Ukraine,Camelidae,woah001
2014,4248200,Ukraine,Cattle,woah001
2014,0,Ukraine,Cervidae,woah001
2014,1473800,Ukraine,Sheep / goats,woah001
2014,7614500,Ukraine,Swine,woah001
2014,582989,Uruguay,Bees,woah001
2014,11842695,Uruguay,Cattle,woah001
2014,387134,Uruguay,Equidae,woah001
2014,5712,Uruguay,Goats,woah001
2014,7427126,Uruguay,Sheep,woah001
2014,137912,Uruguay,Swine,woah001
2014,2740000,United States of America,Bees,woah001
2014,1816742016,United States of America,Birds,woah001
2014,162110,United States of America,Buffaloes,woah001
2014,76086,United States of America,Camelidae,woah001
2014,74000000,United States of America,Cats,woah001
2014,89800000,United States of America,Cattle,woah001
2014,269492,United States of America,Cervidae,woah001
2014,70000000,United States of America,Dogs,woah001
2014,3914000,United States of America,Equidae,woah001
2014,1714000,United States of America,Goats,woah001
2014,400049,United States of America,Hares / rabbits,woah001
2014,5280000,United States of America,Sheep,woah001
2014,66050300,United States of America,Swine,woah001
2014,56195000,Uzbekistan,Birds,woah001
2014,0,Uzbekistan,Buffaloes,woah001
2014,13300,Uzbekistan,Camelidae,woah001
2014,10994600,Uzbekistan,Cattle,woah001
2014,0,Uzbekistan,Cervidae,woah001
2014,168300,Uzbekistan,Equidae,woah001
2014,18447400,Uzbekistan,Sheep / goats,woah001
2014,42300,Uzbekistan,Swine,woah001
2014,32346,Venezuela (Bolivarian Republic of),Bees,woah001
2014,173803447,Venezuela (Bolivarian Republic of),Birds,woah001
2014,319298,Venezuela (Bolivarian Republic of),Buffaloes,woah001
2014,15980306,Venezuela (Bolivarian Republic of),Cattle,woah001
2014,0,Venezuela (Bolivarian Republic of),Cervidae,woah001
2014,0,Venezuela (Bolivarian Republic of),Dogs,woah001
2014,634920,Venezuela (Bolivarian Republic of),Equidae,woah001
2014,3257858,Venezuela (Bolivarian Republic of),Goats,woah001
2014,12610,Venezuela (Bolivarian Republic of),Hares / rabbits,woah001
2014,4555443,Venezuela (Bolivarian Republic of),Sheep,woah001
2014,5142497,Venezuela (Bolivarian Republic of),Swine,woah001
2014,1300000,Viet Nam,Bees,woah001
2014,315000000,Viet Nam,Birds,woah001
2014,2600000,Viet Nam,Buffaloes,woah001
2014,5200000,Viet Nam,Cattle,woah001
2014,10000000,Viet Nam,Dogs,woah001
2014,1200000,Viet Nam,Goats,woah001
2014,100000,Viet Nam,Sheep,woah001
2014,26000000,Viet Nam,Swine,woah001
2014,403,Samoa,Bees,woah001
2014,307040,Samoa,Birds,woah001
2014,0,Samoa,Buffaloes,woah001
2014,0,Samoa,Camelidae,woah001
2014,13000,Samoa,Cats,woah001
2014,29553,Samoa,Cattle,woah001
2014,0,Samoa,Cervidae,woah001
2014,40000,Samoa,Dogs,woah001
2014,1259,Samoa,Equidae,woah001
2014,128,Samoa,Goats,woah001
2014,0,Samoa,Hares / rabbits,woah001
2014,985,Samoa,Sheep,woah001
2014,152145,Samoa,Swine,woah001
2014,459893,Yemen,Camelidae,woah001
2014,1703708,Yemen,Cattle,woah001
2014,1996,Yemen,Equidae,woah001
2014,9376921,Yemen,Goats,woah001
2014,9688145,Yemen,Sheep,woah001
2014,50792224,South Africa,Birds,woah001
2014,13919931,South Africa,Cattle,woah001
2014,6138146,South Africa,Goats,woah001
2014,20331685,South Africa,Sheep,woah001
2014,1585955,South Africa,Swine,woah001
2014,32469267,Zambia,Birds,woah001
2014,4148114,Zambia,Cattle,woah001
2014,1552892,Zambia,Goats,woah001
2014,587217,Zambia,Sheep,woah001
2014,1141892,Zambia,Swine,woah001
2014,21372428,Zimbabwe,Birds,woah001
2014,5247936,Zimbabwe,Cattle,woah001
2014,707792,Zimbabwe,Dogs,woah001
2014,432597,Zimbabwe,Equidae,woah001
2014,2969226,Zimbabwe,Goats,woah001
2014,433847,Zimbabwe,Sheep,woah001
2014,308463,Zimbabwe,Swine,woah001
2015,12978901,Afghanistan,Birds,woah001
2015,175170,Afghanistan,Camelidae,woah001
2015,3732465,Afghanistan,Cattle,woah001
2015,1729688,Afghanistan,Equidae,woah001
2015,7280866,Afghanistan,Goats,woah001
2015,8772351,Afghanistan,Sheep,woah001
2015,13985500,Angola,Birds,woah001
2015,3550302,Angola,Cattle,woah001
2015,6540590,Angola,Goats,woah001
2015,7643190,Angola,Sheep / goats,woah001
2015,1102600,Angola,Sheep,woah001
2015,2875289,Angola,Swine,woah001
2015,413000,Albania,Cattle,woah001
2015,100000,Albania,Equidae,woah001
2015,2500000,Albania,Sheep / goats,woah001
2015,111000,Albania,Swine,woah001
2015,39,Andorra,Backyard pigs,woah001
2015,3000,Andorra,Backyard poultry,woah001
2015,304,Andorra,Bees,woah001
2015,0,Andorra,Birds,woah001
2015,0,Andorra,Buffaloes,woah001
2015,0,Andorra,Camelidae,woah001
2015,1200,Andorra,Cats,woah001
2015,1536,Andorra,Cattle,woah001
2015,15,Andorra,Cervidae,woah001
2015,11000,Andorra,Dogs,woah001
2015,644,Andorra,Equidae,woah001
2015,288,Andorra,Goats,woah001
2015,0,Andorra,Hares / rabbits,woah001
2015,150,Andorra,Layers,woah001
2015,900,Andorra,Rabbits,woah001
2015,0,Andorra,Sheep / goats,woah001
2015,3015,Andorra,Sheep,woah001
2015,42900000,United Arab Emirates,Birds,woah001
2015,392667,United Arab Emirates,Camelidae,woah001
2015,85102,United Arab Emirates,Cattle,woah001
2015,28000,United Arab Emirates,Equidae,woah001
2015,1850464,United Arab Emirates,Goats,woah001
2015,2082926,United Arab Emirates,Sheep,woah001
2015,3020000,Argentina,Bees,woah001
2015,1056691427,Argentina,Birds,woah001
2015,105336,Argentina,Buffaloes,woah001
2015,235906,Argentina,Camelidae,woah001
2015,55516507,Argentina,Cattle,woah001
2015,42643,Argentina,Cervidae,woah001
2015,2544111,Argentina,Equidae,woah001
2015,4710879,Argentina,Goats,woah001
2015,12586,Argentina,Rabbits,woah001
2015,14910611,Argentina,Sheep,woah001
2015,4799008,Argentina,Swine,woah001
2015,239500,Armenia,Bees,woah001
2015,4200000,Armenia,Birds,woah001
2015,0,Armenia,Camelidae,woah001
2015,701535,Armenia,Cattle,woah001
2015,11413,Armenia,Equidae,woah001
2015,30731,Armenia,Goats,woah001
2015,747338,Armenia,Sheep,woah001
2015,174776,Armenia,Swine,woah001
2015,521100,Australia,Bees,woah001
2015,98700000,Australia,Birds,woah001
2015,27200000,Australia,Cattle,woah001
2015,45073,Australia,Cervidae,woah001
2015,69900000,Australia,Sheep,woah001
2015,2400000,Australia,Swine,woah001
2015,10995990,Austria,Birds,woah001
2015,2754,Austria,Camelidae,woah001
2015,1965515,Austria,Cattle,woah001
2015,35055,Austria,Cervidae,woah001
2015,70358,Austria,Equidae,woah001
2015,103850,Austria,Goats,woah001
2015,30743,Austria,Hares / rabbits,woah001
2015,0,Austria,Other commercial poultry,woah001
2015,0,Austria,Sheep / goats,woah001
2015,445421,Austria,Sheep,woah001
2015,2843698,Austria,Swine,woah001
2015,243046,Azerbaijan,Bees,woah001
2015,28851700,Azerbaijan,Birds,woah001
2015,252300,Azerbaijan,Buffaloes,woah001
2015,300,Azerbaijan,Camelidae,woah001
2015,2445200,Azerbaijan,Cattle,woah001
2015,75400,Azerbaijan,Equidae,woah001
2015,658100,Azerbaijan,Goats,woah001
2015,7987300,Azerbaijan,Sheep,woah001
2015,6100,Azerbaijan,Swine,woah001
2015,172691,Burundi,Bees,woah001
2015,444087,Burundi,Cattle,woah001
2015,3688,Burundi,Dogs,woah001
2015,1571380,Burundi,Goats,woah001
2015,1637712,Burundi,Other commercial poultry,woah001
2015,296294,Burundi,Rabbits,woah001
2015,214647,Burundi,Sheep,woah001
2015,286782,Burundi,Swine,woah001
2015,0,Belgium,Backyard pigs,woah001
2015,110000,Belgium,Bees,woah001
2015,32395330,Belgium,Broilers,woah001
2015,2503262,Belgium,Cattle,woah001
2015,10130,Belgium,Cervidae,woah001
2015,5314450,Belgium,Commercial pigs,woah001
2015,2337074,Belgium,Dogs,woah001
2015,289830,Belgium,Equidae,woah001
2015,61654,Belgium,Goats,woah001
2015,9480856,Belgium,Layers,woah001
2015,3021085,Belgium,Other commercial poultry,woah001
2015,3531,Belgium,Sheep / goats,woah001
2015,201362,Belgium,Sheep,woah001
2015,0,Belgium,Swine,woah001
2015,18198000,Benin,Birds,woah001
2015,2,Benin,Camelidae,woah001
2015,2280000,Benin,Cattle,woah001
2015,1600,Benin,Equidae,woah001
2015,1795000,Benin,Goats,woah001
2015,75000,Benin,Rabbits,woah001
2015,896000,Benin,Sheep,woah001
2015,448000,Benin,Swine,woah001
2015,41558713,Burkina Faso,Birds,woah001
2015,16987,Burkina Faso,Camelidae,woah001
2015,10175528,Burkina Faso,Cattle,woah001
2015,1036582,Burkina Faso,Equidae,woah001
2015,14307179,Burkina Faso,Goats,woah001
2015,0,Burkina Faso,Sheep / goats,woah001
2015,9460794,Burkina Faso,Sheep,woah001
2015,3101602,Burkina Faso,Swine,woah001
2015,312293000,Bangladesh,Birds,woah001
2015,1464000,Bangladesh,Buffaloes,woah001
2015,52,Bangladesh,Camelidae,woah001
2015,23636000,Bangladesh,Cattle,woah001
2015,1228217,Bangladesh,Dogs,woah001
2015,25747,Bangladesh,Equidae,woah001
2015,25602000,Bangladesh,Goats,woah001
2015,3270000,Bangladesh,Sheep,woah001
2015,207000,Bangladesh,Swine,woah001
2015,33676,Bulgaria,Backyard pigs,woah001
2015,1688687,Bulgaria,Backyard poultry,woah001
2015,704200,Bulgaria,Bees,woah001
2015,0,Bulgaria,Birds,woah001
2015,11378564,Bulgaria,Broilers,woah001
2015,11255,Bulgaria,Buffaloes,woah001
2015,6,Bulgaria,Camelidae,woah001
2015,680893,Bulgaria,Cattle,woah001
2015,112058,Bulgaria,Cervidae,woah001
2015,467934,Bulgaria,Commercial pigs,woah001
2015,123050,Bulgaria,Dogs,woah001
2015,120890,Bulgaria,Equidae,woah001
2015,350204,Bulgaria,Goats,woah001
2015,51953,Bulgaria,Hares / rabbits,woah001
2015,2346142,Bulgaria,Layers,woah001
2015,1696555,Bulgaria,Other commercial poultry,woah001
2015,1854102,Bulgaria,Sheep / goats,woah001
2015,1503898,Bulgaria,Sheep,woah001
2015,0,Bulgaria,Swine,woah001
2015,12000000,Bahrain,Birds,woah001
2015,0,Bahrain,Buffaloes,woah001
2015,2500,Bahrain,Camelidae,woah001
2015,5600,Bahrain,Cattle,woah001
2015,5000,Bahrain,Equidae,woah001
2015,17200,Bahrain,Goats,woah001
2015,0,Bahrain,Sheep / goats,woah001
2015,25000,Bahrain,Sheep,woah001
2015,0,Bahrain,Swine,woah001
2015,6000,Bahamas,Backyard pigs,woah001
2015,4000,Bahamas,Backyard poultry,woah001
2015,25,Bahamas,Bees,woah001
2015,6450,Bahamas,Birds,woah001
2015,15200,Bahamas,Broilers,woah001
2015,0,Bahamas,Buffaloes,woah001
2015,0,Bahamas,Camelidae,woah001
2015,9500,Bahamas,Cats,woah001
2015,300,Bahamas,Cattle,woah001
2015,0,Bahamas,Cervidae,woah001
2015,3500,Bahamas,Commercial pigs,woah001
2015,10500,Bahamas,Dogs,woah001
2015,63,Bahamas,Equidae,woah001
2015,5500,Bahamas,Goats,woah001
2015,0,Bahamas,Hares / rabbits,woah001
2015,10250,Bahamas,Layers,woah001
2015,560,Bahamas,Other commercial poultry,woah001
2015,2250,Bahamas,Rabbits,woah001
2015,6500,Bahamas,Sheep / goats,woah001
2015,5000,Bahamas,Sheep,woah001
2015,9500,Bahamas,Swine,woah001
2015,393000,Bosnia and Herzegovina,Bees,woah001
2015,22248000,Bosnia and Herzegovina,Birds,woah001
2015,0,Bosnia and Herzegovina,Buffaloes,woah001
2015,0,Bosnia and Herzegovina,Camelidae,woah001
2015,455000,Bosnia and Herzegovina,Cattle,woah001
2015,17000,Bosnia and Herzegovina,Equidae,woah001
2015,73000,Bosnia and Herzegovina,Goats,woah001
2015,1020000,Bosnia and Herzegovina,Sheep,woah001
2015,564000,Bosnia and Herzegovina,Swine,woah001
2015,75000,Belize,Backyard poultry,woah001
2015,1699,Belize,Bees,woah001
2015,12293426,Belize,Broilers,woah001
2015,552,Belize,Buffaloes,woah001
2015,98636,Belize,Cattle,woah001
2015,280,Belize,Goats,woah001
2015,280547,Belize,Layers,woah001
2015,80680,Belize,Other commercial poultry,woah001
2015,13000,Belize,Sheep,woah001
2015,30000,Belize,Swine,woah001
2015,55195000,Bolivia (Plurinational State of),Birds,woah001
2015,13758,Bolivia (Plurinational State of),Buffaloes,woah001
2015,2572226,Bolivia (Plurinational State of),Camelidae,woah001
2015,8204654,Bolivia (Plurinational State of),Cattle,woah001
2015,524022,Bolivia (Plurinational State of),Equidae,woah001
2015,1722606,Bolivia (Plurinational State of),Goats,woah001
2015,5386939,Bolivia (Plurinational State of),Sheep,woah001
2015,3148871,Bolivia (Plurinational State of),Swine,woah001
2015,6284243000,Brazil,Birds,woah001
2015,1183719,Brazil,Buffaloes,woah001
2015,2000773,Brazil,Cats,woah001
2015,213852892,Brazil,Cattle,woah001
2015,23198724,Brazil,Dogs,woah001
2015,5331935,Brazil,Equidae,woah001
2015,8851879,Brazil,Goats,woah001
2015,17598651,Brazil,Sheep,woah001
2015,37929357,Brazil,Swine,woah001
2015,250,Barbados,Bees,woah001
2015,10000000,Barbados,Birds,woah001
2015,0,Barbados,Buffaloes,woah001
2015,0,Barbados,Camelidae,woah001
2015,0,Barbados,Cats,woah001
2015,5000,Barbados,Cattle,woah001
2015,40,Barbados,Cervidae,woah001
2015,3000,Barbados,Equidae,woah001
2015,3000,Barbados,Goats,woah001
2015,2000,Barbados,Hares / rabbits,woah001
2015,0,Barbados,Rabbits,woah001
2015,0,Barbados,Sheep / goats,woah001
2015,20000,Barbados,Sheep,woah001
2015,36000,Barbados,Swine,woah001
2015,0,Brunei Darussalam,Backyard pigs,woah001
2015,20326,Brunei Darussalam,Backyard poultry,woah001
2015,12500,Brunei Darussalam,Bees,woah001
2015,15509310,Brunei Darussalam,Broilers,woah001
2015,3053,Brunei Darussalam,Buffaloes,woah001
2015,0,Brunei Darussalam,Camelidae,woah001
2015,871,Brunei Darussalam,Cattle,woah001
2015,742,Brunei Darussalam,Cervidae,woah001
2015,0,Brunei Darussalam,Commercial pigs,woah001
2015,378,Brunei Darussalam,Equidae,woah001
2015,7066,Brunei Darussalam,Goats,woah001
2015,947341,Brunei Darussalam,Layers,woah001
2015,35253,Brunei Darussalam,Other commercial poultry,woah001
2015,329,Brunei Darussalam,Sheep,woah001
2015,0,Brunei Darussalam,Swine,woah001
2015,628410,Bhutan,Birds,woah001
2015,586,Bhutan,Buffaloes,woah001
2015,34539,Bhutan,Cats,woah001
2015,349977,Bhutan,Cattle,woah001
2015,26474,Bhutan,Dogs,woah001
2015,20323,Bhutan,Equidae,woah001
2015,41983,Bhutan,Goats,woah001
2015,11400,Bhutan,Sheep,woah001
2015,15727,Bhutan,Swine,woah001
2015,605,Botswana,Camelidae,woah001
2015,19039,Botswana,Cats,woah001
2015,2563441,Botswana,Cattle,woah001
2015,114469,Botswana,Dogs,woah001
2015,166421,Botswana,Equidae,woah001
2015,664859,Botswana,Goats,woah001
2015,171102,Botswana,Sheep,woah001
2015,4442,Botswana,Swine,woah001
2015,6769000,Central African Republic,Birds,woah001
2015,0,Central African Republic,Camelidae,woah001
2015,4390000,Central African Republic,Cattle,woah001
2015,6122000,Central African Republic,Goats,woah001
2015,5930000,Central African Republic,Sheep / goats,woah001
2015,420000,Central African Republic,Sheep,woah001
2015,1104000,Central African Republic,Swine,woah001
2015,726008,Canada,Bees,woah001
2015,0,Canada,Birds,woah001
2015,700000000,Canada,Broilers,woah001
2015,125000,Canada,Buffaloes,woah001
2015,31500,Canada,Camelidae,woah001
2015,7000000,Canada,Cats,woah001
2015,12035000,Canada,Cattle,woah001
2015,52000,Canada,Cervidae,woah001
2015,6400000,Canada,Dogs,woah001
2015,390000,Canada,Equidae,woah001
2015,225000,Canada,Goats,woah001
2015,0,Canada,Hares / rabbits,woah001
2015,30000000,Canada,Layers,woah001
2015,30000000,Canada,Other commercial poultry,woah001
2015,185000,Canada,Rabbits,woah001
2015,826400,Canada,Sheep,woah001
2015,13510000,Canada,Swine,woah001
2015,0,Switzerland,Backyard pigs,woah001
2015,0,Switzerland,Backyard poultry,woah001
2015,159444,Switzerland,Bees,woah001
2015,0,Switzerland,Birds,woah001
2015,6901559,Switzerland,Broilers,woah001
2015,573,Switzerland,Buffaloes,woah001
2015,8319,Switzerland,Camelidae,woah001
2015,370000,Switzerland,Cats,woah001
2015,1554319,Switzerland,Cattle,woah001
2015,13831,Switzerland,Cervidae,woah001
2015,1495737,Switzerland,Commercial pigs,woah001
2015,543000,Switzerland,Dogs,woah001
2015,103782,Switzerland,Equidae,woah001
2015,74269,Switzerland,Goats,woah001
2015,0,Switzerland,Hares / rabbits,woah001
2015,3762701,Switzerland,Layers,woah001
2015,265232,Switzerland,Other commercial poultry,woah001
2015,62321,Switzerland,Rabbits,woah001
2015,0,Switzerland,Sheep / goats,woah001
2015,347025,Switzerland,Sheep,woah001
2015,0,Switzerland,Swine,woah001
2015,68760,Chile,Backyard pigs,woah001
2015,13000000,Chile,Backyard poultry,woah001
2015,454683,Chile,Bees,woah001
2015,0,Chile,Birds,woah001
2015,24229177,Chile,Broilers,woah001
2015,0,Chile,Buffaloes,woah001
2015,42475,Chile,Camelidae,woah001
2015,1080000,Chile,Cats,woah001
2015,3719507,Chile,Cattle,woah001
2015,8655,Chile,Cervidae,woah001
2015,2696765,Chile,Commercial pigs,woah001
2015,3600000,Chile,Dogs,woah001
2015,304565,Chile,Equidae,woah001
2015,705739,Chile,Goats,woah001
2015,44624,Chile,Hares / rabbits,woah001
2015,13500000,Chile,Layers,woah001
2015,452366,Chile,Other commercial poultry,woah001
2015,3888717,Chile,Sheep,woah001
2015,0,Chile,Swine,woah001
2015,281826,Côte d'Ivoire,Backyard pigs,woah001
2015,25542317,Côte d'Ivoire,Backyard poultry,woah001
2015,1585585,Côte d'Ivoire,Cattle,woah001
2015,80867,Côte d'Ivoire,Commercial pigs,woah001
