iso3,country,year,species,population,flag
MDA,Republic of Moldova,2015,"Cattle, dairy",137600,
MDA,Republic of Moldova,2015,"Cattle, non-dairy",66800,
MDA,Republic of Moldova,2015,"Goats",158600,
MDA,Republic of Moldova,2015,"Horses",40200,
MDA,Republic of Moldova,2015,"Mules and Asses",2000,
MDA,Republic of Moldova,2015,"Sheep and Goats",880800,
MDA,Republic of Moldova,2015,"Sheep",722200,
MDA,Republic of Moldova,2015,"Swine",484500,
MDA,Republic of Moldova,2016,"Cattle",199800,
MDA,Republic of Moldova,2016,"Cattle, dairy",132300,
MDA,Republic of Moldova,2016,"Cattle, non-dairy",67600,
MDA,Republic of Moldova,2016,"Goats",167000,
MDA,Republic of Moldova,2016,"Horses",37400,
MDA,Republic of Moldova,2016,"Mules and Asses",3100,
MDA,Republic of Moldova,2016,"Sheep and Goats",881800,
MDA,Republic of Moldova,2016,"Sheep",714800,
MDA,Republic of Moldova,2016,"Swine",469700,
MKD,North Macedonia,2003,"Cattle, dairy",161,
MKD,North Macedonia,2003,"Cattle, non-dairy",99166,
MKD,North Macedonia,2003,"Horses",42883,
MKD,North Macedonia,2003,"Sheep",1239330,
MKD,North Macedonia,2003,"Swine",17905,
MKD,North Macedonia,2008,"Cattle, dairy",147519,
MKD,North Macedonia,2008,"Cattle, non-dairy",105954,
MKD,North Macedonia,2008,"Goats",133017,
MKD,North Macedonia,2008,"Horses",30936,
MKD,North Macedonia,2008,"Sheep",1982,
MKD,North Macedonia,2008,"Swine",36768,
MKD,North Macedonia,2012,"Cattle, dairy",161012,
MKD,North Macedonia,2012,"Cattle, non-dairy",90228,
MKD,North Macedonia,2012,"Goats",63585,
MKD,North Macedonia,2012,"Horses",21676,
MKD,North Macedonia,2012,"Sheep",173606,
MKD,North Macedonia,2012,"Swine",24664,
MKD,North Macedonia,2013,"Cattle, dairy",154487,
MKD,North Macedonia,2013,"Cattle, non-dairy",83846,
MKD,North Macedonia,2013,"Goats",75028,
MKD,North Macedonia,2013,"Horses",20682,
MKD,North Macedonia,2013,"Sheep",158867,
MKD,North Macedonia,2013,"Swine",26724,
MKD,North Macedonia,2014,"Cattle, dairy",155432,
MKD,North Macedonia,2014,"Cattle, non-dairy",86175,
MKD,North Macedonia,2014,"Goats",81346,
MKD,North Macedonia,2014,"Horses",19371,
MKD,North Macedonia,2014,"Sheep",164624,
MKD,North Macedonia,2014,"Swine",23511,
MLT,Malta,1990,"Cattle",21000,
MLT,Malta,1990,"Cattle, dairy",9258,
MLT,Malta,1990,"Cattle, non-dairy",11742,
MLT,Malta,1990,"Goats",6200,
MLT,Malta,1990,"Horses",953,
MLT,Malta,1990,"Sheep and Goats",22200,
MLT,Malta,1990,"Sheep",16000,
MLT,Malta,1990,"Swine",101200,
MLT,Malta,1991,"Cattle",22000,
MLT,Malta,1991,"Cattle, dairy",9708,
MLT,Malta,1991,"Cattle, non-dairy",12292,
MLT,Malta,1991,"Goats",6800,
MLT,Malta,1991,"Horses",944,
MLT,Malta,1991,"Sheep and Goats",22800,
MLT,Malta,1991,"Sheep",16000,
MLT,Malta,1991,"Swine",101500,
MLT,Malta,1992,"Cattle",22000,
MLT,Malta,1992,"Cattle, dairy",9707,
MLT,Malta,1992,"Cattle, non-dairy",12293,
MLT,Malta,1992,"Goats",7200,
MLT,Malta,1992,"Horses",935,
MLT,Malta,1992,"Sheep and Goats",23200,
MLT,Malta,1992,"Sheep",16000,
MLT,Malta,1992,"Swine",107000,
MLT,Malta,1993,"Cattle",21500,
MLT,Malta,1993,"Cattle, dairy",9476,
MLT,Malta,1993,"Cattle, non-dairy",12024,
MLT,Malta,1993,"Goats",7700,
MLT,Malta,1993,"Horses",926,
MLT,Malta,1993,"Sheep and Goats",23700,
MLT,Malta,1993,"Sheep",16000,
MLT,Malta,1993,"Swine",109000,
MLT,Malta,1994,"Cattle",19800,
MLT,Malta,1994,"Cattle, dairy",8699,
MLT,Malta,1994,"Cattle, non-dairy",11101,
MLT,Malta,1994,"Goats",8700,
MLT,Malta,1994,"Horses",917,
MLT,Malta,1994,"Sheep and Goats",24700,
MLT,Malta,1994,"Sheep",16000,
MLT,Malta,1994,"Swine",111000,
MLT,Malta,1995,"Cattle",18500,
MLT,Malta,1995,"Cattle, dairy",8171,
MLT,Malta,1995,"Cattle, non-dairy",10329,
MLT,Malta,1995,"Goats",9183,
MLT,Malta,1995,"Horses",908,
MLT,Malta,1995,"Sheep and Goats",25183,
MLT,Malta,1995,"Sheep",16000,
MLT,Malta,1995,"Swine",103000,
MLT,Malta,1996,"Cattle",21000,
MLT,Malta,1996,"Cattle, dairy",9311,
MLT,Malta,1996,"Cattle, non-dairy",11689,
MLT,Malta,1996,"Goats",9050,
MLT,Malta,1996,"Horses",899,
MLT,Malta,1996,"Sheep and Goats",25050,
MLT,Malta,1996,"Sheep",16000,
MLT,Malta,1996,"Swine",69000,
MLT,Malta,1997,"Cattle",21000,
MLT,Malta,1997,"Cattle, dairy",9259,
MLT,Malta,1997,"Cattle, non-dairy",11741,
MLT,Malta,1997,"Goats",8500,
MLT,Malta,1997,"Horses",889,
MLT,Malta,1997,"Sheep and Goats",24500,
MLT,Malta,1997,"Sheep",16000,
MLT,Malta,1997,"Swine",70000,
MLT,Malta,1998,"Cattle",19000,
MLT,Malta,1998,"Cattle, dairy",8326,
MLT,Malta,1998,"Cattle, non-dairy",10674,
MLT,Malta,1998,"Goats",7500,
MLT,Malta,1998,"Horses",880,
MLT,Malta,1998,"Sheep and Goats",23500,
MLT,Malta,1998,"Sheep",16000,
MLT,Malta,1998,"Swine",70000,
MLT,Malta,1999,"Cattle",20000,
MLT,Malta,1999,"Cattle, dairy",8647,
MLT,Malta,1999,"Cattle, non-dairy",11353,
MLT,Malta,1999,"Goats",6500,
MLT,Malta,1999,"Horses",871,
MLT,Malta,1999,"Sheep and Goats",22500,
MLT,Malta,1999,"Sheep",16000,
MLT,Malta,1999,"Swine",70000,
MLT,Malta,2000,"Cattle",19380,
MLT,Malta,2000,"Cattle, dairy",8796,
MLT,Malta,2000,"Cattle, non-dairy",10584,
MLT,Malta,2000,"Goats",5000,
MLT,Malta,2000,"Horses",862,
MLT,Malta,2000,"Sheep and Goats",17000,
MLT,Malta,2000,"Sheep",12000,
MLT,Malta,2000,"Swine",80074,
MLT,Malta,2001,"Cattle",18417,
MLT,Malta,2001,"Cattle, dairy",8332,
MLT,Malta,2001,"Cattle, non-dairy",10085,
MLT,Malta,2001,"Goats",3930,
MLT,Malta,2001,"Horses",853,
MLT,Malta,2001,"Sheep and Goats",15336,
MLT,Malta,2001,"Sheep",11406,
MLT,Malta,2001,"Swine",81841,
MLT,Malta,2002,"Cattle",18770,
MLT,Malta,2002,"Cattle, dairy",8033,
MLT,Malta,2002,"Cattle, non-dairy",10737,
MLT,Malta,2002,"Goats",5163,
MLT,Malta,2002,"Horses",851,
MLT,Malta,2002,"Sheep and Goats",17805,
MLT,Malta,2002,"Sheep",12642,
MLT,Malta,2002,"Swine",78303,
MLT,Malta,2003,"Cattle",17940,
MLT,Malta,2003,"Cattle, dairy",7607,
MLT,Malta,2003,"Cattle, non-dairy",10333,
MLT,Malta,2003,"Goats",5374,
MLT,Malta,2003,"Horses",848,
MLT,Malta,2003,"Sheep and Goats",20709,
MLT,Malta,2003,"Sheep",15335,
MLT,Malta,2003,"Swine",73067,
MLT,Malta,2004,"Cattle",19408,
MLT,Malta,2004,"Cattle, dairy",7835,
MLT,Malta,2004,"Cattle, non-dairy",11573,
MLT,Malta,2004,"Goats",5635,
MLT,Malta,2004,"Horses",1085,
MLT,Malta,2004,"Sheep and Goats",20045,
MLT,Malta,2004,"Sheep",14410,
MLT,Malta,2004,"Swine",76853,
MLT,Malta,2005,"Cattle",19742,
MLT,Malta,2005,"Cattle, dairy",7832,
MLT,Malta,2005,"Cattle, non-dairy",11910,
MLT,Malta,2005,"Goats",6273,
MLT,Malta,2005,"Horses",1322,
MLT,Malta,2005,"Sheep and Goats",21092,
MLT,Malta,2005,"Sheep",14819,
MLT,Malta,2005,"Swine",73025,
MLT,Malta,2006,"Cattle",19233,
MLT,Malta,2006,"Cattle, dairy",7494,
MLT,Malta,2006,"Cattle, non-dairy",11739,
MLT,Malta,2006,"Goats",5828,
MLT,Malta,2006,"Horses",1191,
MLT,Malta,2006,"Sheep and Goats",17766,
MLT,Malta,2006,"Sheep",11938,
MLT,Malta,2006,"Swine",73683,
MLT,Malta,2007,"Cattle",19442,
MLT,Malta,2007,"Cattle, dairy",7545,
MLT,Malta,2007,"Cattle, non-dairy",11897,
MLT,Malta,2007,"Goats",6227,
MLT,Malta,2007,"Horses",1060,
MLT,Malta,2007,"Sheep and Goats",17182,
MLT,Malta,2007,"Sheep",10955,
MLT,Malta,2007,"Swine",76900,
MLT,Malta,2008,"Cattle",17777,
MLT,Malta,2008,"Cattle, dairy",7247,
MLT,Malta,2008,"Cattle, non-dairy",10530,
MLT,Malta,2008,"Goats",6361,
MLT,Malta,2008,"Horses",1153,
MLT,Malta,2008,"Sheep and Goats",18295,
MLT,Malta,2008,"Sheep",11934,
MLT,Malta,2008,"Swine",65511,
MLT,Malta,2009,"Cattle",16264,
MLT,Malta,2009,"Cattle, dairy",6931,
MLT,Malta,2009,"Cattle, non-dairy",9333,
MLT,Malta,2009,"Goats",5983,
MLT,Malta,2009,"Horses",1454,
MLT,Malta,2009,"Sheep and Goats",17230,
MLT,Malta,2009,"Sheep",11247,
MLT,Malta,2009,"Swine",65918,
MLT,Malta,2010,"Cattle",14954,
MLT,Malta,2010,"Cattle, dairy",6362,
MLT,Malta,2010,"Cattle, non-dairy",8592,
MLT,Malta,2010,"Goats",5110,
MLT,Malta,2010,"Horses",1754,
MLT,Malta,2010,"Sheep and Goats",16415,
MLT,Malta,2010,"Sheep",11305,
MLT,Malta,2010,"Swine",70583,
MLT,Malta,2011,"Cattle",15074,
MLT,Malta,2011,"Cattle, dairy",6308,
MLT,Malta,2011,"Cattle, non-dairy",8766,
MLT,Malta,2011,"Goats",4938,
MLT,Malta,2011,"Horses",1550,
MLT,Malta,2011,"Sheep and Goats",15671,
MLT,Malta,2011,"Sheep",10733,
MLT,Malta,2011,"Swine",46287,
MLT,Malta,2012,"Cattle",15593,
MLT,Malta,2012,"Cattle, dairy",6320,
MLT,Malta,2012,"Cattle, non-dairy",9273,
MLT,Malta,2012,"Goats",4847,
MLT,Malta,2012,"Horses",1345,
MLT,Malta,2012,"Sheep and Goats",15455,
MLT,Malta,2012,"Sheep",10608,
MLT,Malta,2012,"Swine",45209,
MLT,Malta,2013,"Cattle",15220,
MLT,Malta,2013,"Cattle, dairy",6333,
MLT,Malta,2013,"Cattle, non-dairy",8887,
MLT,Malta,2013,"Goats",4598,
MLT,Malta,2013,"Horses",1141,
MLT,Malta,2013,"Sheep and Goats",14533,
MLT,Malta,2013,"Sheep",9935,
MLT,Malta,2013,"Swine",49451,
MLT,Malta,2014,"Cattle",14883,
MLT,Malta,2014,"Cattle, dairy",6502,
MLT,Malta,2014,"Cattle, non-dairy",8381,
MLT,Malta,2014,"Goats",4627,
MLT,Malta,2014,"Horses",1441,
MLT,Malta,2014,"Sheep and Goats",14225,
MLT,Malta,2014,"Sheep",9598,
MLT,Malta,2014,"Swine",47465,
MLT,Malta,2015,"Cattle",15020,
MLT,Malta,2015,"Cattle, dairy",6374,
MLT,Malta,2015,"Cattle, non-dairy",8646,
MLT,Malta,2015,"Goats",4937,
MLT,Malta,2015,"Horses",1471,
MLT,Malta,2015,"Sheep and Goats",15161,
MLT,Malta,2015,"Sheep",10224,
MLT,Malta,2015,"Swine",43634,
MLT,Malta,2016,"Cattle",14356,
MLT,Malta,2016,"Cattle, dairy",6498,
MLT,Malta,2016,"Cattle, non-dairy",7858,
MLT,Malta,2016,"Goats",4971,
MLT,Malta,2016,"Horses",1107,
MLT,Malta,2016,"Sheep and Goats",16494,
MLT,Malta,2016,"Sheep",11523,
MLT,Malta,2016,"Swine",40597,
MLT,Malta,2017,"Cattle",14184,
MLT,Malta,2017,"Cattle, dairy",6138,
MLT,Malta,2017,"Cattle, non-dairy",8046,
MLT,Malta,2017,"Goats",5160,
MLT,Malta,2017,"Horses",1319,
MLT,Malta,2017,"Sheep and Goats",16901,
MLT,Malta,2017,"Sheep",11741,
MLT,Malta,2017,"Swine",34011,
MLT,Malta,2018,"Cattle",14125,
MLT,Malta,2018,"Cattle, dairy",6214,
MLT,Malta,2018,"Cattle, non-dairy",7911,
MLT,Malta,2018,"Goats",5726,
MLT,Malta,2018,"Horses",1319,
MLT,Malta,2018,"Sheep and Goats",18895,
MLT,Malta,2018,"Sheep",13169,
MLT,Malta,2018,"Swine",36294,
MLT,Malta,2019,"Cattle",14060,
MLT,Malta,2019,"Cattle, dairy",6214,
MLT,Malta,2019,"Cattle, non-dairy",7846,
MLT,Malta,2019,"Goats",5726,
MLT,Malta,2019,"Horses",1320,
MLT,Malta,2019,"Sheep and Goats",18907,
MLT,Malta,2019,"Sheep",13181,
MLT,Malta,2019,"Swine",35477,
MNG,Mongolia,1990,"Camels",537500,
MNG,Mongolia,1990,"Cattle",2848700,
MNG,Mongolia,1990,"Goats",5125700,
MNG,Mongolia,1990,"Horses",2262000,
MNG,Mongolia,1990,"Sheep",15083000,
MNG,Mongolia,1990,"Swine",134700,
MNG,Mongolia,1991,"Camels",476000,
MNG,Mongolia,1991,"Cattle",2822000,
MNG,Mongolia,1991,"Goats",5249600,
MNG,Mongolia,1991,"Horses",2259300,
MNG,Mongolia,1991,"Sheep",14721000,
MNG,Mongolia,1991,"Swine",83300,
MNG,Mongolia,1992,"Camels",415200,
MNG,Mongolia,1992,"Cattle",2819200,
MNG,Mongolia,1992,"Goats",5602500,
MNG,Mongolia,1992,"Horses",2200200,
MNG,Mongolia,1992,"Sheep",14657000,
MNG,Mongolia,1992,"Swine",48600,
MNG,Mongolia,1993,"Camels",367700,
MNG,Mongolia,1993,"Cattle",2730500,
MNG,Mongolia,1993,"Goats",6107000,
MNG,Mongolia,1993,"Horses",2190300,
MNG,Mongolia,1993,"Sheep",13779200,
MNG,Mongolia,1993,"Swine",28700,
MNG,Mongolia,1994,"Camels",366100,
MNG,Mongolia,1994,"Cattle",3005200,
MNG,Mongolia,1994,"Goats",7241300,
MNG,Mongolia,1994,"Horses",2408900,
MNG,Mongolia,1994,"Sheep",13786600,
MNG,Mongolia,1994,"Swine",23400,
MNG,Mongolia,1995,"Camels",367500,
MNG,Mongolia,1995,"Cattle",3317100,
MNG,Mongolia,1995,"Goats",8520700,
MNG,Mongolia,1995,"Horses",2684400,
MNG,Mongolia,1995,"Sheep",13718600,
MNG,Mongolia,1995,"Swine",23500,
MNG,Mongolia,1996,"Camels",355600,
MNG,Mongolia,1996,"Cattle",3476300,
MNG,Mongolia,1996,"Goats",9134800,
MNG,Mongolia,1996,"Horses",2770500,
MNG,Mongolia,1996,"Sheep",13718600,
MNG,Mongolia,1996,"Swine",23500,
MNG,Mongolia,1997,"Camels",355400,
MNG,Mongolia,1997,"Cattle",3612900,
MNG,Mongolia,1997,"Goats",10265300,
MNG,Mongolia,1997,"Horses",2893200,
MNG,Mongolia,1997,"Sheep",13560600,
MNG,Mongolia,1997,"Swine",19100,
MNG,Mongolia,1998,"Camels",356500,
MNG,Mongolia,1998,"Cattle",3725800,
MNG,Mongolia,1998,"Goats",11061900,
MNG,Mongolia,1998,"Horses",3059100,
MNG,Mongolia,1998,"Sheep",14165600,
MNG,Mongolia,1998,"Swine",20700,
MNG,Mongolia,1999,"Camels",355600,
MNG,Mongolia,1999,"Cattle",3824700,
MNG,Mongolia,1999,"Goats",11033900,
MNG,Mongolia,1999,"Horses",3163300,
MNG,Mongolia,1999,"Sheep",15191300,
MNG,Mongolia,1999,"Swine",21900,
MNG,Mongolia,2000,"Camels",322900,
MNG,Mongolia,2000,"Cattle",3097600,
MNG,Mongolia,2000,"Goats",10269800,
MNG,Mongolia,2000,"Horses",2660700,
MNG,Mongolia,2000,"Sheep",13876400,
MNG,Mongolia,2000,"Swine",14700,
MNG,Mongolia,2001,"Camels",285200,
MNG,Mongolia,2001,"Cattle",2069600,
MNG,Mongolia,2001,"Goats",9591300,
MNG,Mongolia,2001,"Horses",2191800,
MNG,Mongolia,2001,"Sheep",11937300,
MNG,Mongolia,2001,"Swine",14800,
MNG,Mongolia,2002,"Camels",253000,
MNG,Mongolia,2002,"Cattle",1884300,
MNG,Mongolia,2002,"Goats",9134800,
MNG,Mongolia,2002,"Horses",1988900,
MNG,Mongolia,2002,"Sheep",10636600,
MNG,Mongolia,2002,"Swine",13300,
MNG,Mongolia,2003,"Camels",256700,
MNG,Mongolia,2003,"Cattle",1792800,
MNG,Mongolia,2003,"Goats",10652900,
MNG,Mongolia,2003,"Horses",1668900,
MNG,Mongolia,2003,"Sheep",10756400,
MNG,Mongolia,2003,"Swine",13700,
MNG,Mongolia,2004,"Camels",256600,
MNG,Mongolia,2004,"Cattle",1841600,
MNG,Mongolia,2004,"Goats",12238000,
MNG,Mongolia,2004,"Horses",2005300,
MNG,Mongolia,2004,"Sheep",11686400,
MNG,Mongolia,2004,"Swine",17200,
MNG,Mongolia,2005,"Camels",254200,
MNG,Mongolia,2005,"Cattle",1963600,
MNG,Mongolia,2005,"Goats",13267400,
MNG,Mongolia,2005,"Horses",2029100,
MNG,Mongolia,2005,"Sheep",12884500,
MNG,Mongolia,2005,"Swine",22700,
MNG,Mongolia,2006,"Camels",253500,
MNG,Mongolia,2006,"Cattle",2167900,
MNG,Mongolia,2006,"Goats",15451700,
MNG,Mongolia,2006,"Horses",2114800,
MNG,Mongolia,2006,"Sheep",14815100,
MNG,Mongolia,2006,"Swine",32800,
MNG,Mongolia,2007,"Camels",260600,
MNG,Mongolia,2007,"Cattle",2425800,
MNG,Mongolia,2007,"Goats",18347800,
MNG,Mongolia,2007,"Horses",2239500,
MNG,Mongolia,2007,"Sheep",16990100,
MNG,Mongolia,2007,"Swine",36000,
MNG,Mongolia,2008,"Camels",266400,
MNG,Mongolia,2008,"Cattle",2503400,
MNG,Mongolia,2008,"Goats",19969400,
MNG,Mongolia,2008,"Horses",2186900,
MNG,Mongolia,2008,"Sheep",18362300,
MNG,Mongolia,2008,"Swine",29300,
MNG,Mongolia,2009,"Camels",277100,
MNG,Mongolia,2009,"Cattle",2599300,
MNG,Mongolia,2009,"Goats",19651500,
MNG,Mongolia,2009,"Horses",2221300,
MNG,Mongolia,2009,"Sheep",19274700,
MNG,Mongolia,2009,"Swine",25800,
MNG,Mongolia,2010,"Camels",269600,
MNG,Mongolia,2010,"Cattle",2176000,
MNG,Mongolia,2010,"Goats",13883200,
MNG,Mongolia,2010,"Horses",1920300,
MNG,Mongolia,2010,"Sheep",14480400,
MNG,Mongolia,2010,"Swine",24800,
MNG,Mongolia,2011,"Camels",280100,
MNG,Mongolia,2011,"Cattle",2339700,
MNG,Mongolia,2011,"Goats",15934600,
MNG,Mongolia,2011,"Horses",2112900,
MNG,Mongolia,2011,"Sheep",15668500,
MNG,Mongolia,2011,"Swine",30400,
MNG,Mongolia,2012,"Camels",305800,
MNG,Mongolia,2012,"Cattle",2584600,
MNG,Mongolia,2012,"Goats",17558700,
MNG,Mongolia,2012,"Horses",2330400,
MNG,Mongolia,2012,"Sheep",18141400,
MNG,Mongolia,2012,"Swine",40400,
MNG,Mongolia,2013,"Camels",321500,
MNG,Mongolia,2013,"Cattle",2909500,
MNG,Mongolia,2013,"Goats",19227600,
MNG,Mongolia,2013,"Horses",2619400,
MNG,Mongolia,2013,"Sheep",20066400,
MNG,Mongolia,2013,"Swine",51900,
MNG,Mongolia,2014,"Camels",349300,
MNG,Mongolia,2014,"Cattle",3413900,
MNG,Mongolia,2014,"Goats",22008900,
MNG,Mongolia,2014,"Horses",2995800,
MNG,Mongolia,2014,"Sheep",23214800,
MNG,Mongolia,2014,"Swine",46300,
MYS,Malaysia,2016,"Buffaloes",119133,
MYS,Malaysia,2016,"Cattle",738774,
MYS,Malaysia,2016,"Cattle, dairy",46238,
MYS,Malaysia,2016,"Cattle, non-dairy",692536,
MYS,Malaysia,2016,"Goats",416529,
MYS,Malaysia,2016,"Horses",4145,
MYS,Malaysia,2016,"Sheep",138479,
MYS,Malaysia,2016,"Swine",1654381,
NGA,Nigeria,2000,"Asses",1000000,
NGA,Nigeria,2000,"Camels",18000,
NGA,Nigeria,2000,"Cattle, dairy",1587500,
NGA,Nigeria,2000,"Cattle, non-dairy",13530800,
NGA,Nigeria,2000,"Goats",42500000,
NGA,Nigeria,2000,"Horses",204000,
NGA,Nigeria,2000,"Sheep",26000000,
NGA,Nigeria,2000,"Swine, breeding",504800,
NGA,Nigeria,2000,"Swine, market",4542900,
NGA,Nigeria,2001,"Asses",1000000,
NGA,Nigeria,2001,"Camels",18000,
NGA,Nigeria,2001,"Cattle, dairy",1589000,
NGA,Nigeria,2001,"Cattle, non-dairy",13544400,
NGA,Nigeria,2001,"Goats",45260400,
NGA,Nigeria,2001,"Horses",205000,
NGA,Nigeria,2001,"Sheep",28692600,
NGA,Nigeria,2001,"Swine, breeding",525000,
NGA,Nigeria,2002,"Asses",1000000,
NGA,Nigeria,2002,"Camels",18000,
NGA,Nigeria,2002,"Cattle, dairy",1666000,
NGA,Nigeria,2002,"Cattle, non-dairy",13482600,
NGA,Nigeria,2002,"Goats",46400000,
NGA,Nigeria,2002,"Horses",205000,
NGA,Nigeria,2002,"Sheep",29400000,
NGA,Nigeria,2002,"Swine, market",5500600,
NGA,Nigeria,2003,"Asses",1000000,
NGA,Nigeria,2003,"Camels",18000,
NGA,Nigeria,2003,"Cattle, dairy",1668000,
NGA,Nigeria,2003,"Cattle, non-dairy",13495700,
NGA,Nigeria,2003,"Goats",47551700,
NGA,Nigeria,2003,"Horses",205000,
NGA,Nigeria,2003,"Sheep",30086400,
NGA,Nigeria,2003,"Swine, breeding",567800,
NGA,Nigeria,2003,"Swine, market",5110100,
NGA,Nigeria,2004,"Asses",1050000,
NGA,Nigeria,2004,"Camels",18000,
NGA,Nigeria,2004,"Cattle, dairy",1727000,
NGA,Nigeria,2004,"Cattle, non-dairy",13973000,
NGA,Nigeria,2004,"Goats",48700000,
NGA,Nigeria,2004,"Horses",206000,
NGA,Nigeria,2004,"Sheep",30800000,
NGA,Nigeria,2004,"Swine, breeding",591000,
NGA,Nigeria,2004,"Swine, market",5319000,
NGA,Nigeria,2005,"Asses",1050000,
NGA,Nigeria,2005,"Camels",18200,
NGA,Nigeria,2005,"Cattle, dairy",1825700,
NGA,Nigeria,2005,"Cattle, non-dairy",14049600,
NGA,Nigeria,2005,"Goats",49959000,
NGA,Nigeria,2005,"Horses",206000,
NGA,Nigeria,2005,"Sheep",31547900,
NGA,Nigeria,2005,"Swine, breeding",614100,
NGA,Nigeria,2005,"Swine, market",5527100,
NGA,Nigeria,2006,"Asses",1080000,
NGA,Nigeria,2006,"Camels",18500,
NGA,Nigeria,2006,"Cattle, dairy",1927900,
NGA,Nigeria,2006,"Cattle, non-dairy",14085500,
NGA,Nigeria,2006,"Goats",51208200,
NGA,Nigeria,2006,"Horses",207000,
NGA,Nigeria,2006,"Sheep",32305000,
NGA,Nigeria,2006,"Swine, market",5748200,
NGA,Nigeria,2007,"Asses",1060000,
NGA,Nigeria,2007,"Camels",18800,
NGA,Nigeria,2007,"Cattle, dairy",1951000,
NGA,Nigeria,2007,"Cattle, non-dairy",14201700,
NGA,Nigeria,2007,"Goats",52488200,
NGA,Nigeria,2007,"Horses",207800,
NGA,Nigeria,2007,"Sheep",33080400,
NGA,Nigeria,2007,"Swine, breeding",664200,
NGA,Nigeria,2007,"Swine, market",5978100,
NGA,Nigeria,2008,"Asses",1065000,
NGA,Nigeria,2008,"Camels",19000,
NGA,Nigeria,2008,"Cattle, dairy",1715000,
NGA,Nigeria,2008,"Cattle, non-dairy",14578200,
NGA,Nigeria,2008,"Goats",53800400,
NGA,Nigeria,2008,"Horses",208000,
NGA,Nigeria,2008,"Sheep",33874300,
NGA,Nigeria,2008,"Swine, breeding",690800,
NGA,Nigeria,2008,"Swine, market",6217200,
NGA,Nigeria,2009,"Asses",1065000,
NGA,Nigeria,2009,"Camels",19200,
NGA,Nigeria,2009,"Cattle, dairy",1968000,
NGA,Nigeria,2009,"Cattle, non-dairy",14467000,
NGA,Nigeria,2009,"Goats",55145400,
NGA,Nigeria,2009,"Horses",209000,
NGA,Nigeria,2009,"Sheep",34687300,
NGA,Nigeria,2009,"Swine, breeding",718400,
NGA,Nigeria,2009,"Swine, market",6465900,
NGA,Nigeria,2010,"Asses",1200000,
NGA,Nigeria,2010,"Camels",277800,
NGA,Nigeria,2010,"Cattle, dairy",2022300,
NGA,Nigeria,2010,"Cattle, non-dairy",14556000,
NGA,Nigeria,2010,"Goats",56524100,
NGA,Nigeria,2010,"Horses",101500,
NGA,Nigeria,2010,"Sheep",35519800,
NGA,Nigeria,2010,"Swine, breeding",747200,
NGA,Nigeria,2010,"Swine, market",6724600,
NGA,Nigeria,2011,"Asses",1220000,
NGA,Nigeria,2011,"Camels",278000,
NGA,Nigeria,2011,"Cattle, dairy",2300000,
NGA,Nigeria,2011,"Cattle, non-dairy",16741300,
NGA,Nigeria,2011,"Goats",67292500,
NGA,Nigeria,2011,"Horses",101600,
NGA,Nigeria,2011,"Sheep",38376000,
NGA,Nigeria,2011,"Swine, breeding",628300,
NGA,Nigeria,2011,"Swine, market",5654200,
NGA,Nigeria,2012,"Asses",1250000,
NGA,Nigeria,2012,"Camels",278300,
NGA,Nigeria,2012,"Cattle, dairy",2350000,
NGA,Nigeria,2012,"Cattle, non-dairy",16857000,
NGA,Nigeria,2012,"Goats",68974900,
NGA,Nigeria,2012,"Horses",101700,
NGA,Nigeria,2012,"Sheep",39335400,
NGA,Nigeria,2012,"Swine, breeding",653400,
NGA,Nigeria,2012,"Swine, market",5880400,
NGA,Nigeria,2013,"Asses",1265000,
NGA,Nigeria,2013,"Camels",280000,
NGA,Nigeria,2013,"Cattle, dairy",2365000,
NGA,Nigeria,2013,"Cattle, non-dairy",17009000,
NGA,Nigeria,2013,"Goats",70699200,
NGA,Nigeria,2013,"Horses",101700,
NGA,Nigeria,2013,"Sheep",40318800,
NGA,Nigeria,2013,"Swine, breeding",679500,
NGA,Nigeria,2013,"Swine, market",6115600,
NGA,Nigeria,2014,"Asses",1270000,
NGA,Nigeria,2014,"Camels",285000,
NGA,Nigeria,2014,"Cattle, dairy",2374200,
NGA,Nigeria,2014,"Cattle, non-dairy",17075700,
NGA,Nigeria,2014,"Goats",71000000,
NGA,Nigeria,2014,"Horses",101200,
NGA,Nigeria,2014,"Sheep",40550000,
NGA,Nigeria,2014,"Swine, breeding",685000,
NGA,Nigeria,2014,"Swine, market",6165000,
NGA,Nigeria,2015,"Asses",1292600,
NGA,Nigeria,2015,"Camels",290100,
NGA,Nigeria,2015,"Cattle, dairy",2447900,
NGA,Nigeria,2015,"Cattle, non-dairy",17401800,
NGA,Nigeria,2015,"Goats",73711900,
NGA,Nigeria,2015,"Horses",97700,
NGA,Nigeria,2015,"Sheep",41869900,
NGA,Nigeria,2015,"Swine, breeding",701700,
NGA,Nigeria,2015,"Swine, market",6315700,
NLD,Netherlands,1990,"Cattle",4926023,
NLD,Netherlands,1990,"Cattle, non-dairy",4926023,
NLD,Netherlands,1990,"Goats",60785,
NLD,Netherlands,1990,"Horses",369592,
NLD,Netherlands,1990,"Sheep and Goats",1763191,
NLD,Netherlands,1990,"Sheep",1702406,
NLD,Netherlands,1990,"Swine",13915048,
NLD,Netherlands,1991,"Cattle",5062071,
NLD,Netherlands,1991,"Cattle, non-dairy",5062071,
NLD,Netherlands,1991,"Goats",70188,
NLD,Netherlands,1991,"Horses",376716,
